race_id,race_date,target_market,observed_tv,target_turnover_won,trifecta_turnover_won,noise_base_per_sqrt_won,break_even_u_won,noise_tv_u_1000,noise_tv_u_10000,noise_tv_u_50000,noise_tv_u_100000
2022-07-17_3_04,2022-07-17,quinella,0.0757367977064,1376261100,724637200,7.39977070031e-05,1047556.24976,0.0023400129576,0.00739977070031,0.0165463903038,0.023400129576
2022-07-17_3_05,2022-07-17,quinella,0.0354440338307,1199079900,752909900,6.7316345882e-05,277233.187527,0.00212872976747,0.0067316345882,0.0150523925389,0.0212872976747
2022-07-22_2_04,2022-07-22,quinella,0.0817413959694,758486200,299159500,0.000141798660422,332307.271382,0.00448406736094,0.0141798660422,0.0317071443821,0.0448406736094
2022-07-22_3_02,2022-07-22,quinella,0.028511708837,625999500,369249200,0.000100018197521,81262.1759868,0.0031628531163,0.0100018197521,0.0223647488644,0.031628531163
2022-07-22_3_07,2022-07-22,quinella,0.0472446985671,919181700,412264300,9.7751347458e-05,233593.449254,0.00309116902318,0.0097751347458,0.0218578657808,0.0309116902318
2022-07-23_1_02,2022-07-23,quinella,0.0534992958105,1001559800,460442800,0.00010171577598,276642.880488,0.0032165352607,0.010171577598,0.0227443389476,0.032165352607
2022-07-23_1_09,2022-07-23,quinella,0.0236456072265,900429800,494467900,7.42392205871e-05,101445.814914,0.00234765028771,0.00742392205871,0.0166003943829,0.0234765028771
2022-07-23_2_02,2022-07-23,quinella,0.0896798531101,804038900,300342600,0.000160670199579,311543.798102,0.00508083782782,0.0160670199579,0.0359269488216,0.0508083782782
2022-07-23_2_05,2022-07-23,quinella,0.0722103539758,1181244800,412232200,0.000133903526428,290813.738014,0.00423440130242,0.0133903526428,0.0299417387521,0.0423440130242
2022-07-24_1_01,2022-07-24,quinella,0.0345684696925,692622300,435513400,9.02168325482e-05,146819.979124,0.00285290674138,0.00902168325482,0.0201730970292,0.0285290674138
2022-07-24_1_04,2022-07-24,quinella,0.0483788420815,1146974900,726111400,6.94553483717e-05,485176.269835,0.00219637096535,0.00694553483717,0.015530688036,0.0219637096535
2022-07-24_1_06,2022-07-24,quinella,0.0459604568544,1177574600,838139800,6.16193688428e-05,556332.181505,0.00194857553525,0.00616193688428,0.0137785097463,0.0194857553525
2022-07-24_1_08,2022-07-24,quinella,0.0543962525787,1340181900,668889300,7.40649572973e-05,539401.822884,0.00234213959863,0.00740649572973,0.0165614279267,0.0234213959863
2022-07-24_1_10,2022-07-24,quinella,0.0391902571517,1795546800,725333300,8.27122034289e-05,224500.36189,0.00261558953126,0.00827122034289,0.0184950109436,0.0261558953126
2022-07-29_3_14,2022-07-29,quinella,0.0572513810051,812389700,454468800,8.74926075831e-05,428182.796029,0.0027667591839,0.00874926075831,0.0195639418084,0.027667591839
2022-07-30_1_11,2022-07-30,quinella,0.0549371258418,1531436000,505462400,0.000121245364162,205305.973048,0.0038341150649,0.0121245364162,0.0271112876224,0.038341150649
2022-07-30_1_13,2022-07-30,quinella,0.0706261336918,969692100,630064300,7.23501967838e-05,952909.00488,0.00228791410998,0.00723501967838,0.0161779958194,0.0228791410998
2022-07-31_1_09,2022-07-31,quinella,0.0574489690268,1714638500,576742600,0.000115046682916,249353.963532,0.00363809555261,0.0115046682916,0.0257252203586,0.0363809555261
2022-07-31_1_10,2022-07-31,quinella,0.0667668345337,1770750800,584661500,0.000108890045536,375963.093268,0.00344340558413,0.0108890045536,0.0243485543891,0.0344340558413
2022-07-31_1_11,2022-07-31,quinella,0.0589957184834,1756968700,503071600,0.000118023105975,249865.85356,0.00373221831408,0.0118023105975,0.0263907687875,0.0373221831408
2022-07-31_3_04,2022-07-31,quinella,0.0655315354015,1468456000,537562800,0.000116136655033,318391.936577,0.00367256349737,0.0116136655033,0.0259689455333,0.0367256349737
2022-07-31_3_05,2022-07-31,quinella,0.0289932695195,1630504300,590055600,0.000104212939082,77401.8064831,0.00329550249158,0.0104212939082,0.0233027215922,0.0329550249158
2022-08-05_2_04,2022-08-05,quinella,0.0925198939306,664502800,299656300,0.000130350677553,503783.183563,0.00412205035615,0.0130350677553,0.0291472975923,0.0412205035615
2022-08-05_2_05,2022-08-05,quinella,0.067781512995,785032600,306277800,0.000153248527278,195627.497006,0.00484614394264,0.0153248527278,0.0342674124444,0.0484614394264
2022-08-05_2_07,2022-08-05,quinella,0.0611769464299,832481000,343785200,0.000142563652896,184144.165231,0.00450825854704,0.0142563652896,0.0318782018996,0.0450825854704
2022-08-05_2_08,2022-08-05,quinella,0.0897384043319,889960700,331211400,0.000136047913774,435083.799919,0.00430221278441,0.0136047913774,0.0304212383396,0.0430221278441
2022-08-05_2_09,2022-08-05,quinella,0.0554732183761,885892800,345268000,0.00013498133505,168895.970127,0.00426848460368,0.013498133505,0.0301827440866,0.0426848460368
2022-08-05_2_11,2022-08-05,quinella,0.0709344932491,839270600,324390500,0.00015433567519,211242.981509,0.00488052257822,0.015433567519,0.0345105061079,0.0488052257822
2022-08-05_2_12,2022-08-05,quinella,0.0870036687046,820907300,319563300,0.000157381296838,305610.937244,0.00497683359119,0.0157381296838,0.0351915278117,0.0497683359119
2022-08-05_2_13,2022-08-05,quinella,0.0472037103889,822331800,311373200,0.000154663509773,93148.6471003,0.00489088961798,0.0154663509773,0.0345838121491,0.0489088961798
2022-08-05_2_14,2022-08-05,quinella,0.0779098039415,804915000,290490200,0.000147725127243,278147.702778,0.00467147869725,0.0147725127243,0.0330323426499,0.0467147869725
2022-08-06_2_02,2022-08-06,quinella,0.0852027658032,690418000,294850000,0.000159714659272,284588.814805,0.00505062099016,0.0159714659272,0.0357132835134,0.0505062099016
2022-08-06_2_03,2022-08-06,quinella,0.0787707623784,922351000,375467200,0.000141131997304,311515.113742,0.00446298562209,0.0141131997304,0.0315580739772,0.0446298562209
2022-08-06_2_05,2022-08-06,quinella,0.13231595823,1051053100,440973300,0.000126912797115,1086960.14607,0.00401333503108,0.0126912797115,0.0283785641565,0.0401333503108
2022-08-06_2_06,2022-08-06,quinella,0.0588543408148,979437300,416043300,0.000119704702179,241732.241282,0.00378539505519,0.0119704702179,0.0267667851299,0.0378539505519
2022-08-06_2_07,2022-08-06,quinella,0.0803480965897,1085332500,436493400,0.000119478198171,452245.086443,0.00377823236953,0.0119478198171,0.0267161372939,0.0377823236953
2022-08-06_2_08,2022-08-06,quinella,0.0997626842712,1123639400,486947000,0.000117866682821,716397.612305,0.00372727177964,0.0117866682821,0.0263557915071,0.0372727177964
2022-08-07_3_06,2022-08-07,quinella,0.08729544011,1292086700,584991900,0.000100846400804,749311.351553,0.00318904320371,0.0100846400804,0.0225499407484,0.0318904320371
2022-08-07_3_07,2022-08-07,quinella,0.0544971331184,1041372800,769514600,7.1202158879e-05,585815.676164,0.00225160996379,0.0071202158879,0.0159212867398,0.0225160996379
2022-08-07_3_10,2022-08-07,quinella,0.0516798035599,1191542000,774867900,7.61325121734e-05,460788.240478,0.00240752142458,0.00761325121734,0.0170237472518,0.0240752142458
2022-08-07_3_12,2022-08-07,quinella,0.0698191935881,1616757300,598814600,0.000108459019112,414398.630959,0.00342977533182,0.0108459019112,0.0242521739508,0.0342977533182
2022-08-07_3_13,2022-08-07,quinella,0.066306833747,1498233500,546944400,0.000116331832801,324877.354122,0.00367873556032,0.0116331832801,0.026012588609,0.0367873556032
2022-08-12_2_02,2022-08-12,quinella,0.0607689288295,446115800,272176600,0.000115629454918,276201.609837,0.00365652442145,0.0115629454918,0.0258555321398,0.0365652442145
2022-08-12_2_03,2022-08-12,quinella,0.0600837079722,618322300,252109500,0.000175054603372,117805.721016,0.00553571261552,0.0175054603372,0.0391433992913,0.0553571261552
2022-08-12_2_05,2022-08-12,quinella,0.0730510027885,732488400,301608600,0.000151567518639,232295.117978,0.00479298578199,0.0151567518639,0.0338915274858,0.0479298578199
2022-08-12_2_06,2022-08-12,quinella,0.0524666515365,805638500,296771200,0.000162102402632,104758.143264,0.00512612806502,0.0162102402632,0.03624719916,0.0512612806502
2022-08-12_2_07,2022-08-12,quinella,0.0609423160571,823539400,316424800,0.000148715847318,167928.114058,0.00470280801686,0.0148715847318,0.0332538743934,0.0470280801686
2022-08-12_2_08,2022-08-12,quinella,0.0527358857577,650921500,387502800,0.000116233220687,205850.509476,0.00367561717147,0.0116233220687,0.0259905382699,0.0367561717147
2022-08-12_2_10,2022-08-12,quinella,0.0709543665159,812847900,346315400,0.000131792265152,289853.406791,0.00416763735872,0.0131792265152,0.0294696463788,0.0416763735872
2022-08-12_2_11,2022-08-12,quinella,0.0815992384927,760562500,318093500,0.000137859970726,350344.93867,0.00435951505659,0.0137859970726,0.030826426592,0.0435951505659
2022-08-12_2_12,2022-08-12,quinella,0.0682855238472,808429300,291936200,0.000168224796591,164769.668191,0.00531973516147,0.0168224796591,0.0376162080679,0.0531973516147
2022-08-12_2_13,2022-08-12,quinella,0.0474791510996,715669000,326314600,0.000146193870959,105474.520473,0.00462305612188,0.0146193870959,0.0326899433359,0.0462305612188
2022-08-12_2_14,2022-08-12,quinella,0.0696229306221,846267300,298680300,0.000154620789669,202753.717657,0.00488953868967,0.0154620789669,0.0345742596434,0.0488953868967
2022-08-13_1_01,2022-08-13,quinella,0.062765489045,779671700,392430000,0.00011051962344,322524.745351,0.00349493736214,0.011051962344,0.0247129390859,0.0349493736214
2022-08-13_1_03,2022-08-13,quinella,0.0530792220558,1191576200,478035100,0.000109403220311,235390.475764,0.0034596335954,0.0109403220311,0.0244633037573,0.034596335954
2022-08-13_1_08,2022-08-13,quinella,0.0341484679948,1119499500,527219800,9.15461712291e-05,139143.229361,0.00289494412152,0.00915461712291,0.0204703461948,0.0289494412152
2022-08-13_2_02,2022-08-13,quinella,0.0897765291848,655935300,309351600,0.000154763991146,336500.551648,0.00489406711798,0.0154763991146,0.0346062804671,0.0489406711798
2022-08-13_2_04,2022-08-13,quinella,0.0783113230112,1034571700,405035900,0.000139375481961,315701.290991,0.0044074397298,0.0139375481961,0.0311653052061,0.044074397298
2022-08-13_2_05,2022-08-13,quinella,0.0700618543368,1149480300,447519900,0.000131717233175,282929.385593,0.00416526463927,0.0131717233175,0.0294528687186,0.0416526463927
2022-08-13_2_06,2022-08-13,quinella,0.0446479934383,1271775200,470165700,0.000127968132894,121730.729444,0.00404670767863,0.0127968132894,0.0286145444104,0.0404670767863
2022-08-14_1_02,2022-08-14,quinella,0.0621083674323,831374400,535033400,9.08889176752e-05,466958.584348,0.00287415993921,0.00908889176752,0.0203233798323,0.0287415993921
2022-08-14_1_05,2022-08-14,quinella,0.0483666285344,991181500,656462100,8.12896626542e-05,354014.449089,0.00257060484214,0.00812896626542,0.0181769211563,0.0257060484214
2022-08-14_1_14,2022-08-14,quinella,0.0480284426847,1473849200,615365600,9.55954416981e-05,252419.348497,0.00302299329696,0.00955954416981,0.0213757905976,0.0302299329696
2022-08-19_2_02,2022-08-19,quinella,0.0564653013337,473284100,239422900,0.000149413313186,142818.579089,0.00472486382419,0.0149413313186,0.0334098325027,0.0472486382419
2022-08-19_2_05,2022-08-19,quinella,0.0691694252425,728598500,294965900,0.000155532492059,197781.685039,0.00491836925067,0.0155532492059,0.0347781224953,0.0491836925067
2022-08-19_2_07,2022-08-19,quinella,0.0849185969248,795698400,333428000,0.000151896562792,312542.964226,0.00480339107173,0.0151896562792,0.0339651039951,0.0480339107173
2022-08-19_3_01,2022-08-19,quinella,0.0466221438608,527074900,285642000,0.000140024796316,110859.925155,0.0044279728526,0.0140024796316,0.0313104963099,0.044279728526
2022-08-19_3_07,2022-08-19,quinella,0.0532618450856,831638600,307358800,0.000152834649934,121447.550847,0.00483305599187,0.0152834649934,0.034174866657,0.0483305599187
2022-08-20_1_09,2022-08-20,quinella,0.0512994087968,1050119000,450129700,0.000102808120902,248983.104399,0.00325107824012,0.0102808120902,0.0229885946976,0.0325107824012
2022-08-20_2_01,2022-08-20,quinella,0.0865325631655,546862300,254208000,0.000147069926582,346187.501914,0.00465075943313,0.0147069926582,0.0328858353283,0.0465075943313
2022-08-20_2_04,2022-08-20,quinella,0.0598885321822,980761200,355924400,0.000148514760092,162610.319081,0.00469644908044,0.0148514760092,0.0332089099228,0.0469644908044
2022-08-20_2_05,2022-08-20,quinella,0.0755307784028,1010017200,463376700,0.000107176699317,496646.254695,0.0033892248194,0.0107176699317,0.0239654385276,0.033892248194
2022-08-21_1_05,2022-08-21,quinella,0.0527969244331,1492492300,549108600,0.000108598870552,236356.000124,0.00343419782266,0.0108598870552,0.0242834456834,0.0343419782266
2022-08-21_1_08,2022-08-21,quinella,0.0623667862749,1530310600,528904300,0.000118527733613,276864.179608,0.00374817604114,0.0118527733613,0.0265036069577,0.0374817604114
2022-08-21_1_09,2022-08-21,quinella,0.0401675673688,1269501700,629855800,7.8594983567e-05,261192.923574,0.00248539160735,0.0078594983567,0.0175743725946,0.0248539160735
2022-08-21_3_07,2022-08-21,quinella,0.0500669986183,1562348600,567758500,0.000102025744574,240815.018869,0.00322633732828,0.0102025744574,0.0228136500322,0.0322633732828
2022-08-26_2_02,2022-08-26,quinella,0.0723671879953,508764000,234060000,0.000163094660248,196881.04688,0.00515750600594,0.0163094660248,0.0364690747081,0.0515750600594
2022-08-26_2_04,2022-08-26,quinella,0.0620692505459,685963800,250468800,0.000174983223346,125823.041282,0.00553345538093,0.0174983223346,0.0391274382325,0.0553345538093
2022-08-26_2_05,2022-08-26,quinella,0.0586011596959,704209500,251228200,0.000183821006006,101630.051149,0.00581293060763,0.0183821006006,0.0411036265122,0.0581293060763
2022-08-26_2_06,2022-08-26,quinella,0.0668282930484,765280900,286682000,0.000159072137818,176495.038481,0.00503030267776,0.0159072137818,0.0355696113486,0.0503030267776
2022-08-26_2_07,2022-08-26,quinella,0.0547266122668,845282800,331263300,0.000153415062839,127250.976946,0.00485141025949,0.0153415062839,0.0343046509281,0.0485141025949
2022-08-27_1_09,2022-08-27,quinella,0.050010870538,1157193800,481411900,9.59180275109e-05,271849.382163,0.00303319435605,0.00959180275109,0.0214479229782,0.0303319435605
2022-08-27_2_06,2022-08-27,quinella,0.0892780011048,1055290800,492073000,0.000105405555176,717400.898032,0.0033332163239,0.0105405555176,0.0235693986579,0.033332163239
2022-08-28_3_06,2022-08-28,quinella,0.0481602143005,1319450400,481570800,0.000110931100957,188482.127394,0.00350794942373,0.0110931100957,0.0248049482558,0.0350794942373
2022-09-02_2_03,2022-09-02,quinella,0.100978811267,540029000,212173700,0.000191905702163,276875.641063,0.00606859114808,0.0191905702163,0.0429114195306,0.0606859114808
2022-09-02_2_05,2022-09-02,quinella,0.0765208665238,651777300,271263400,0.000145648736301,276023.664257,0.00460581745036,0.0145648736301,0.0325680475206,0.0460581745036
2022-09-02_2_07,2022-09-02,quinella,0.0597944447697,730250700,249180100,0.000173590038425,118651.184044,0.0054893990054,0.0173590038425,0.0388159126136,0.054893990054
2022-09-02_3_01,2022-09-02,quinella,0.0403942648721,436742000,255098900,0.000132712403596,92643.8059019,0.00419673469119,0.0132712403596,0.0296753955898,0.0419673469119
2022-09-03_2_02,2022-09-03,quinella,0.0706229621603,872187300,320776300,0.000154442468854,209102.096801,0.00488389969037,0.0154442468854,0.0345343858969,0.0488389969037
2022-09-03_2_03,2022-09-03,quinella,0.0574655975531,825419600,303160100,0.000159964832174,129052.61963,0.00505853215198,0.0159964832174,0.0357692238751,0.0505853215198
2022-09-03_2_05,2022-09-03,quinella,0.0904737883445,1093603000,443191100,0.000114626350982,622983.603714,0.00362480348977,0.0114626350982,0.0256312312809,0.0362480348977
2022-09-04_1_09,2022-09-04,quinella,0.0633176319986,1702103100,757341400,7.4098092762e-05,730188.971959,0.00234318743402,0.0074098092762,0.0165688372419,0.0234318743402
2022-09-04_1_10,2022-09-04,quinella,0.0656780573583,2105785600,739870100,8.59242966155e-05,584263.325076,0.00271716483653,0.00859242966155,0.0192132568151,0.0271716483653
2022-09-04_3_01,2022-09-04,quinella,0.0710961075096,1112514100,617346300,8.68004460811e-05,670884.46211,0.00274487111535,0.00868004460811,0.0194091697915,0.0274487111535
2022-09-16_2_05,2022-09-16,quinella,0.0901354081235,571805900,241938700,0.000133507614398,455804.687961,0.00422188146474,0.0133507614398,0.0298532101309,0.0422188146474
2022-09-16_2_07,2022-09-16,quinella,0.0620548176074,577898800,257870000,0.000129811769588,228519.29021,0.00410500858994,0.0129811769588,0.0290267941078,0.0410500858994
2022-09-16_2_08,2022-09-16,quinella,0.0682413504633,621744100,241456000,0.000126596167774,290572.23038,0.00400332233213,0.0126596167774,0.0283077636833,0.0400332233213
2022-09-16_3_03,2022-09-16,quinella,0.0571597044428,522053700,253646000,0.000130381861667,192196.552501,0.0041230364844,0.0130381861667,0.029154270572,0.041230364844
2022-09-18_1_10,2022-09-18,quinella,0.0437834270369,1491348100,591711200,8.44440583459e-05,268832.214427,0.00267035559241,0.00844440583459,0.0188822654757,0.0267035559241
2022-09-18_3_06,2022-09-18,quinella,0.0388962512191,1481946200,589177700,9.57030191704e-05,165182.568685,0.00302639519533,0.00957030191704,0.0213998456517,0.0302639519533
2022-09-23_2_02,2022-09-23,quinella,0.0898507403372,372410800,133996000,0.000244352473449,135210.320035,0.00772710367993,0.0244352473449,0.0546388741101,0.0772710367993
2022-09-23_2_04,2022-09-23,quinella,0.117004768846,580832400,194067600,0.0001971307255,352288.515396,0.00623382089381,0.01971307255,0.0440797702672,0.0623382089381
2022-09-23_2_08,2022-09-23,quinella,0.0625784158218,527408600,168875800,0.000174562707135,128512.742819,0.00552015749071,0.0174562707135,0.039033407949,0.0552015749071
2022-09-24_2_06,2022-09-24,quinella,0.0774950217634,1006343800,359887400,0.000137376562483,318216.224803,0.00434422834571,0.0137376562483,0.0307183332227,0.0434422834571
2022-09-24_2_07,2022-09-24,quinella,0.079048619336,1028704500,402639100,0.000117703266803,451036.350551,0.0037221041114,0.0117703266803,0.0263192505745,0.037221041114
2022-09-25_1_08,2022-09-25,quinella,0.0630578085712,782973300,178960300,0.000194463365627,105148.274851,0.00614947156843,0.0194463365627,0.0434833304675,0.0614947156843
2022-09-25_1_09,2022-09-25,quinella,0.0668593489177,1409769000,549783600,9.18739464308e-05,529589.715356,0.0029053092835,0.00918739464308,0.020543638958,0.029053092835
2022-09-25_3_05,2022-09-25,quinella,0.0793540491554,1464263500,603292600,9.09802976694e-05,760752.65636,0.00287704962835,0.00909802976694,0.0203438130202,0.0287704962835
2022-09-30_2_04,2022-09-30,quinella,0.0583965347205,499081600,227156200,0.000136273119495,183634.280578,0.0043093344146,0.0136273119495,0.0304715958696,0.043093344146
2022-09-30_2_05,2022-09-30,quinella,0.0408386288736,605029600,228714900,0.000146599497621,77602.7910009,0.00463588316317,0.0146599497621,0.0327806442147,0.0463588316317
2022-09-30_2_08,2022-09-30,quinella,0.0421006129456,666463300,260570800,0.000157930975363,71062.7815239,0.00499421595238,0.0157930975363,0.0353144396664,0.0499421595238
2022-10-01_2_03,2022-10-01,quinella,0.0620248067562,844681700,276973500,0.000167038351491,137879.102945,0.00528221647312,0.0167038351491,0.0373509108784,0.0528221647312
2022-10-01_2_04,2022-10-01,quinella,0.0584193175273,873133200,333198800,0.000123942351797,222163.901193,0.00391940130237,0.0123942351797,0.027714352391,0.0391940130237
2022-10-01_2_06,2022-10-01,quinella,0.065269223598,1018589600,441714700,0.000106126177381,378243.82825,0.00335600439893,0.0106126177381,0.0237305346817,0.0335600439893
2022-10-01_2_07,2022-10-01,quinella,0.0491583004833,1023470500,364506900,0.000128360194712,146667.19472,0.00405910576193,0.0128360194712,0.0287022120981,0.0405910576193
2022-10-02_1_04,2022-10-02,quinella,0.0460361057018,1316411000,595958800,9.05549871357e-05,258447.544729,0.00286360012836,0.00905549871357,0.0202487106937,0.0286360012836
2022-10-02_1_05,2022-10-02,quinella,0.0457641716315,1183200400,488127000,0.00011185643651,167389.900885,0.0035372111032,0.011185643651,0.0250118595756,0.035372111032
2022-10-02_1_09,2022-10-02,quinella,0.0510962345856,1556038600,564150900,9.8767357435e-05,267639.941135,0.00312329807971,0.0098767357435,0.0220850525183,0.0312329807971
2022-10-07_2_04,2022-10-07,quinella,0.0500655070205,488394100,179633900,0.000189332965591,69923.7582199,0.00598723407422,0.0189332965591,0.0423361381443,0.0598723407422
2022-10-07_3_04,2022-10-07,quinella,0.0326702539957,576402200,282439500,0.000123997035506,69419.6496154,0.00392113055306,0.0123997035506,0.0277265800399,0.0392113055306
2022-10-07_3_06,2022-10-07,quinella,0.0476699820587,715872100,230935900,0.000152749781818,97393.2323631,0.00483037222638,0.0152749781818,0.0341558895693,0.0483037222638
2022-10-08_1_02,2022-10-08,quinella,0.0709512771678,510865500,182246400,0.000147233944357,232222.630989,0.00465594613057,0.0147233944357,0.0329225108177,0.0465594613057
2022-10-08_1_06,2022-10-08,quinella,0.0433073490055,1139174100,393404100,0.000111225623677,151604.991501,0.00351726304991,0.0111225623677,0.0248708055381,0.0351726304991
2022-10-08_1_07,2022-10-08,quinella,0.0655301567267,603121000,145975600,0.000162770489261,162080.614845,0.00514725481924,0.0162770489261,0.0363965878718,0.0514725481924
2022-10-09_1_06,2022-10-09,quinella,0.0758766657976,1368090600,632906100,8.45948518758e-05,804504.742837,0.00267512410252,0.00845948518758,0.0189159839341,0.0267512410252
2022-10-09_1_07,2022-10-09,quinella,0.0743085350853,1611019900,605893500,9.70181544252e-05,586639.608124,0.00306798342369,0.00970181544252,0.0216939188346,0.0306798342369
2022-10-09_3_02,2022-10-09,quinella,0.0670422521374,1169735500,565390500,9.36293885635e-05,512711.212932,0.0029608212379,0.00936293885635,0.020936167752,0.029608212379
2022-10-09_3_04,2022-10-09,quinella,0.0461862853476,1446762200,578670700,0.000104772954944,194324.555747,0.00331321174809,0.0104772954944,0.0234279449458,0.0331321174809
2022-10-09_3_05,2022-10-09,quinella,0.0660812826321,1476234500,602234700,0.000106201222301,387166.611586,0.00335837752766,0.0106201222301,0.0237473152359,0.0335837752766
2022-10-09_3_06,2022-10-09,quinella,0.0456113633825,1380064400,645523800,8.44516998427e-05,291695.223202,0.00267059723776,0.00844516998427,0.0188839741664,0.0267059723776
2022-10-14_2_03,2022-10-14,quinella,0.0892807334093,411714200,172812100,0.000204771219014,190098.052215,0.00647543451335,0.0204771219014,0.0457882365552,0.0647543451335
2022-10-14_3_02,2022-10-14,quinella,0.0362369062581,458455600,202978000,0.000134385652416,72710.3804207,0.00424964746481,0.0134385652416,0.0300495454002,0.0424964746481
2022-10-14_3_03,2022-10-14,quinella,0.0758840560868,544499900,256469400,0.000134371517064,318923.581015,0.00424920046575,0.0134371517064,0.0300463846396,0.0424920046575
2022-10-15_2_06,2022-10-15,quinella,0.0923023631526,1013749500,328379200,0.000155873454932,350656.034325,0.00492915144343,0.0155873454932,0.0348543641115,0.0492915144343
2022-10-16_1_04,2022-10-16,quinella,0.0600395576406,1064968900,647237600,7.97612846176e-05,566618.418453,0.00252227328493,0.00797612846176,0.0178351654378,0.0252227328493
2022-10-16_1_05,2022-10-16,quinella,0.0505946879615,1272964500,516296400,0.000104846967857,232861.715676,0.0033155522419,0.0104846967857,0.0234444947363,0.033155522419
2022-10-16_1_09,2022-10-16,quinella,0.0666232680628,1525460800,505983300,0.000116748434753,325648.986712,0.00369190967079,0.0116748434753,0.0261057436375,0.0369190967079
2022-10-16_1_10,2022-10-16,quinella,0.0438357818462,1422799000,591269500,8.4595423789e-05,268512.045553,0.002675142188,0.0084595423789,0.0189161118178,0.02675142188
2022-10-21_2_08,2022-10-21,quinella,0.0721565084352,709708800,245652000,0.000171211027437,177618.236242,0.00541416807238,0.0171211027437,0.0382839495846,0.0541416807238
2022-10-21_3_07,2022-10-21,quinella,0.0645232919387,722990300,237932500,0.000174832069948,136204.304985,0.00552867549078,0.0174832069948,0.0390936393051,0.0552867549078
2022-10-22_1_05,2022-10-22,quinella,0.0464776677334,988361100,409381300,0.000114760533693,164022.540853,0.00362904671968,0.0114760533693,0.0256612354473,0.0362904671968
2022-10-22_2_03,2022-10-22,quinella,0.0795881920842,847502500,302702100,0.000156194286298,259637.245372,0.00493929702206,0.0156194286298,0.034926104186,0.0493929702206
2022-10-22_2_05,2022-10-22,quinella,0.0703378944348,966572700,360745600,0.000137970426246,259900.260694,0.00436300796683,0.0137970426246,0.0308511251972,0.0436300796683
2022-10-23_3_06,2022-10-23,quinella,0.0647149465109,1402245400,611621900,9.28648748222e-05,485630.81647,0.00293664519064,0.00928648748222,0.0207652172824,0.0293664519064
2022-10-28_3_04,2022-10-28,quinella,0.0469181624986,635795300,273185300,0.000140764355832,111095.532687,0.00445135977796,0.0140764355832,0.031475866845,0.0445135977796
2022-10-28_3_07,2022-10-28,quinella,0.0560266021459,707440000,236141400,0.000155953984965,129061.175466,0.0049316980267,0.0155953984965,0.0348723711744,0.049316980267
2022-10-29_1_07,2022-10-29,quinella,0.0605943185055,1172326000,400989300,0.000130047336669,217100.531155,0.00411245787513,0.0130047336669,0.0290794685085,0.0411245787513
2022-10-30_1_01,2022-10-30,quinella,0.0458924383782,684474700,354101500,0.000119894181659,146516.336626,0.00379138692246,0.0119894181659,0.0268091540297,0.0379138692246
2022-10-30_1_11,2022-10-30,quinella,0.0471404565153,1503642400,462156300,0.000122867000233,147203.134398,0.0038853957001,0.0122867000233,0.0274738964713,0.038853957001
2022-11-04_2_06,2022-11-04,quinella,0.0724881968249,637751400,247878500,0.000149961831307,233653.947478,0.0047422094902,0.0149961831307,0.0335324848833,0.047422094902
2022-11-04_2_08,2022-11-04,quinella,0.140212252547,73465100,56971000,0.000396884710813,124808.221624,0.0125505965467,0.0396884710813,0.0887461192608,0.125505965467
2022-11-04_3_09,2022-11-04,quinella,0.0478826023315,616270500,290210900,0.000120184676522,158729.370234,0.00380057317661,0.0120184676522,0.0268741106558,0.0380057317661
2022-11-05_1_04,2022-11-05,quinella,0.0320404164471,694544600,456650000,9.19402059646e-05,121446.599697,0.00290740459393,0.00919402059646,0.0205584550402,0.0290740459393
2022-11-05_1_06,2022-11-05,quinella,0.056833350507,1082769900,431947300,0.00010126325043,314994.370646,0.00320222514632,0.010126325043,0.0226431511585,0.0320222514632
2022-11-05_2_06,2022-11-05,quinella,0.0556142832873,1005215200,338721100,0.000147542837765,142081.137398,0.00466571419781,0.0147542837765,0.0329915814835,0.0466571419781
2022-11-06_1_06,2022-11-06,quinella,0.0642038031268,1220376300,675715600,7.73801650759e-05,688433.83213,0.0024469756736,0.00773801650759,0.017302730922,0.024469756736
2022-11-06_1_09,2022-11-06,quinella,0.0536230198932,1351540000,544899700,9.37094304412e-05,327443.173345,0.00296335238431,0.00937094304412,0.0209540656599,0.0296335238431
2022-11-06_1_10,2022-11-06,quinella,0.0475734391002,1491475400,567620700,9.32667060048e-05,260181.143733,0.00294935220836,0.00932667060048,0.0208550694664,0.0294935220836
2022-11-11_3_09,2022-11-11,quinella,0.077093959637,652855100,293641600,0.000105851116925,530456.547417,0.00334730622354,0.0105851116925,0.0236690292938,0.0334730622354
2022-11-12_1_06,2022-11-12,quinella,0.0482540456033,1135856100,445842600,0.000105731655804,208284.711769,0.00334352853121,0.0105731655804,0.0236423169751,0.0334352853121
2022-11-12_1_07,2022-11-12,quinella,0.0504835103657,1144484300,439102900,0.000101869107343,245591.929248,0.00322138402412,0.0101869107343,0.0227786248826,0.0322138402412
2022-11-12_1_08,2022-11-12,quinella,0.0521261320702,1158761700,363845200,0.000136536100643,145752.498729,0.00431765060871,0.0136536100643,0.0305304002421,0.0431765060871
2022-11-12_2_02,2022-11-12,quinella,0.057919841904,753148900,272711900,0.000175431676002,109003.065193,0.00554763669906,0.0175431676002,0.0392277152946,0.0554763669906
2022-11-12_2_03,2022-11-12,quinella,0.0502580900047,827383100,278756200,0.000168205031925,89275.8496236,0.00531911014784,0.0168205031925,0.0376117885541,0.0531911014784
