race_id,race_date,target_market,model,tv
2023-04-14_3_03,2023-04-14,exacta,main,0.0553543564053
2023-04-14_3_03,2023-04-14,exacta,harville,0.0754354381488
2023-04-14_3_03,2023-04-14,quinella,main,0.0710407553039
2023-04-14_3_03,2023-04-14,quinella,harville,0.0776703234815
2023-04-14_3_03,2023-04-14,trio,main,0.0529101857747
2023-04-14_3_03,2023-04-14,trio,harville,0.114996518129
2023-04-14_3_07,2023-04-14,win,main,0.0633388107214
2023-04-14_3_07,2023-04-14,win,harville,6.59194920871e-17
2023-04-14_3_07,2023-04-14,exacta,main,0.0379024962909
2023-04-14_3_07,2023-04-14,exacta,harville,0.0904467566931
2023-04-14_3_07,2023-04-14,quinella,main,0.0553954925239
2023-04-14_3_07,2023-04-14,quinella,harville,0.102993672174
2023-04-14_3_07,2023-04-14,trio,main,0.0279677396516
2023-04-14_3_07,2023-04-14,trio,harville,0.15225381781
2023-04-15_1_01,2023-04-15,win,main,0.0378792766348
2023-04-15_1_01,2023-04-15,win,harville,7.2858385991e-17
2023-04-15_1_01,2023-04-15,exacta,main,0.0426155937745
2023-04-15_1_01,2023-04-15,exacta,harville,0.0989260828846
2023-04-15_1_01,2023-04-15,quinella,main,0.0493238309681
2023-04-15_1_01,2023-04-15,quinella,harville,0.107842339565
2023-04-15_1_01,2023-04-15,trio,main,0.0302332386612
2023-04-15_1_01,2023-04-15,trio,harville,0.183970856586
2023-04-15_1_02,2023-04-15,win,main,0.0241900858515
2023-04-15_1_02,2023-04-15,win,harville,1.04950770297e-16
2023-04-15_1_02,2023-04-15,exacta,main,0.0454867059611
2023-04-15_1_02,2023-04-15,exacta,harville,0.0960872140328
2023-04-15_1_02,2023-04-15,quinella,main,0.0425092304602
2023-04-15_1_02,2023-04-15,quinella,harville,0.10328527678
2023-04-15_1_02,2023-04-15,trio,main,0.0500899437279
2023-04-15_1_02,2023-04-15,trio,harville,0.179900652274
2023-04-15_1_04,2023-04-15,win,main,0.0700491646188
2023-04-15_1_04,2023-04-15,win,harville,8.32667268469e-17
2023-04-15_1_04,2023-04-15,exacta,main,0.0519102304407
2023-04-15_1_04,2023-04-15,exacta,harville,0.119218504705
2023-04-15_1_04,2023-04-15,quinella,main,0.0378229311881
2023-04-15_1_04,2023-04-15,quinella,harville,0.1175326976
2023-04-15_1_04,2023-04-15,trio,main,0.0380062896463
2023-04-15_1_04,2023-04-15,trio,harville,0.20487411608
2023-04-15_1_09,2023-04-15,win,main,0.0665635252812
2023-04-15_1_09,2023-04-15,win,harville,6.93889390391e-17
2023-04-15_1_09,2023-04-15,exacta,main,0.0331906374954
2023-04-15_1_09,2023-04-15,exacta,harville,0.098836747421
2023-04-15_1_09,2023-04-15,quinella,main,0.0411094596243
2023-04-15_1_09,2023-04-15,quinella,harville,0.0851738075467
2023-04-15_1_09,2023-04-15,trio,main,0.0238773324844
2023-04-15_1_09,2023-04-15,trio,harville,0.124066903808
2023-04-15_2_03,2023-04-15,win,main,0.0388508405297
2023-04-15_2_03,2023-04-15,win,harville,3.12250225676e-17
2023-04-15_2_03,2023-04-15,exacta,main,0.0767893296376
2023-04-15_2_03,2023-04-15,exacta,harville,0.107894019338
2023-04-15_2_03,2023-04-15,quinella,main,0.105078742421
2023-04-15_2_03,2023-04-15,quinella,harville,0.164233446546
2023-04-15_2_03,2023-04-15,trio,main,0.0496938599722
2023-04-15_2_03,2023-04-15,trio,harville,0.149333400742
2023-04-15_2_05,2023-04-15,win,main,0.0729517815805
2023-04-15_2_05,2023-04-15,win,harville,1.73472347598e-17
2023-04-15_2_05,2023-04-15,exacta,main,0.0475525707056
2023-04-15_2_05,2023-04-15,exacta,harville,0.110238805708
2023-04-15_2_05,2023-04-15,quinella,main,0.0553749194394
2023-04-15_2_05,2023-04-15,quinella,harville,0.0978256957479
2023-04-15_2_05,2023-04-15,trio,main,0.0392964238367
2023-04-15_2_05,2023-04-15,trio,harville,0.131305397309
2023-04-16_1_04,2023-04-16,win,main,0.0940248816005
2023-04-16_1_04,2023-04-16,win,harville,1.11022302463e-16
2023-04-16_1_04,2023-04-16,exacta,main,0.0554280508213
2023-04-16_1_04,2023-04-16,exacta,harville,0.0915793109205
2023-04-16_1_04,2023-04-16,quinella,main,0.0537246018441
2023-04-16_1_04,2023-04-16,quinella,harville,0.0647944331592
2023-04-16_1_04,2023-04-16,trio,main,0.0373972689678
2023-04-16_1_04,2023-04-16,trio,harville,0.118513580187
2023-04-16_1_05,2023-04-16,win,main,0.0888438652411
2023-04-16_1_05,2023-04-16,win,harville,2.60208521397e-17
2023-04-16_1_05,2023-04-16,exacta,main,0.0785330411921
2023-04-16_1_05,2023-04-16,exacta,harville,0.118249847136
2023-04-16_1_05,2023-04-16,quinella,main,0.059817490655
2023-04-16_1_05,2023-04-16,quinella,harville,0.12212451974
2023-04-16_1_05,2023-04-16,trio,main,0.0313706494014
2023-04-16_1_05,2023-04-16,trio,harville,0.169886455782
2023-04-16_3_01,2023-04-16,win,main,0.0572141311361
2023-04-16_3_01,2023-04-16,win,harville,5.72458747072e-17
2023-04-16_3_01,2023-04-16,exacta,main,0.0617947743427
2023-04-16_3_01,2023-04-16,exacta,harville,0.105963312352
2023-04-16_3_01,2023-04-16,quinella,main,0.0487230059122
2023-04-16_3_01,2023-04-16,quinella,harville,0.118518582583
2023-04-16_3_01,2023-04-16,trio,main,0.0487014456613
2023-04-16_3_01,2023-04-16,trio,harville,0.175624832362
2023-04-21_3_03,2023-04-21,win,main,0.0619105832055
2023-04-21_3_03,2023-04-21,win,harville,5.03069808033e-17
2023-04-21_3_03,2023-04-21,exacta,main,0.058494187196
2023-04-21_3_03,2023-04-21,exacta,harville,0.097019716974
2023-04-21_3_03,2023-04-21,quinella,main,0.0768682901775
2023-04-21_3_03,2023-04-21,quinella,harville,0.0818100639987
2023-04-21_3_03,2023-04-21,trio,main,0.0405593460521
2023-04-21_3_03,2023-04-21,trio,harville,0.157021612273
2023-04-21_3_04,2023-04-21,win,main,0.0385460987702
2023-04-21_3_04,2023-04-21,win,harville,4.16333634234e-17
2023-04-21_3_04,2023-04-21,exacta,main,0.0517960184994
2023-04-21_3_04,2023-04-21,exacta,harville,0.0780449328495
2023-04-21_3_04,2023-04-21,quinella,main,0.0632481691377
2023-04-21_3_04,2023-04-21,quinella,harville,0.0706903709715
2023-04-21_3_04,2023-04-21,trio,main,0.0302052774945
2023-04-21_3_04,2023-04-21,trio,harville,0.0894924568266
2023-04-21_3_08,2023-04-21,win,main,0.115799468158
2023-04-21_3_08,2023-04-21,win,harville,4.59701721134e-17
2023-04-21_3_08,2023-04-21,exacta,main,0.0620705685949
2023-04-21_3_08,2023-04-21,exacta,harville,0.107123821194
2023-04-21_3_08,2023-04-21,quinella,main,0.0740364947334
2023-04-21_3_08,2023-04-21,quinella,harville,0.0892775407544
2023-04-21_3_08,2023-04-21,trio,main,0.0284198252074
2023-04-21_3_08,2023-04-21,trio,harville,0.119337437498
2023-04-22_2_07,2023-04-22,win,main,0.0929389295029
2023-04-22_2_07,2023-04-22,win,harville,2.08166817117e-17
2023-04-22_2_07,2023-04-22,exacta,main,0.0687484684893
2023-04-22_2_07,2023-04-22,exacta,harville,0.0888990594424
2023-04-22_2_07,2023-04-22,quinella,main,0.0661010206224
2023-04-22_2_07,2023-04-22,quinella,harville,0.0987932900605
2023-04-22_2_07,2023-04-22,trio,main,0.0499507693654
2023-04-22_2_07,2023-04-22,trio,harville,0.12047749
2023-04-23_1_01,2023-04-23,win,main,0.0694919292605
2023-04-23_1_01,2023-04-23,win,harville,3.81639164715e-17
2023-04-23_1_01,2023-04-23,exacta,main,0.0539996475233
2023-04-23_1_01,2023-04-23,exacta,harville,0.157042415992
2023-04-23_1_01,2023-04-23,quinella,main,0.062595394416
2023-04-23_1_01,2023-04-23,quinella,harville,0.170304932387
2023-04-23_1_01,2023-04-23,trio,main,0.0395639705199
2023-04-23_1_01,2023-04-23,trio,harville,0.253936863865
2023-04-28_2_05,2023-04-28,win,main,0.0729521047471
2023-04-28_2_05,2023-04-28,win,harville,3.46944695195e-17
2023-04-28_2_05,2023-04-28,exacta,main,0.0533850320285
2023-04-28_2_05,2023-04-28,exacta,harville,0.127639128591
2023-04-28_2_05,2023-04-28,quinella,main,0.0493902690856
2023-04-28_2_05,2023-04-28,quinella,harville,0.118249471915
2023-04-28_2_05,2023-04-28,trio,main,0.0441530865613
2023-04-28_2_05,2023-04-28,trio,harville,0.145794208742
2023-04-28_2_06,2023-04-28,win,main,0.0702293187696
2023-04-28_2_06,2023-04-28,win,harville,8.67361737988e-17
2023-04-28_2_06,2023-04-28,exacta,main,0.0610305647645
2023-04-28_2_06,2023-04-28,exacta,harville,0.119954372179
2023-04-28_2_06,2023-04-28,quinella,main,0.0857743083207
2023-04-28_2_06,2023-04-28,quinella,harville,0.100562391552
2023-04-28_2_06,2023-04-28,trio,main,0.0480580920217
2023-04-28_2_06,2023-04-28,trio,harville,0.150788213239
2023-04-29_1_08,2023-04-29,win,main,0.051457317598
2023-04-29_1_08,2023-04-29,win,harville,3.12250225676e-17
2023-04-29_1_08,2023-04-29,exacta,main,0.0422625559924
2023-04-29_1_08,2023-04-29,exacta,harville,0.100106344887
2023-04-29_1_08,2023-04-29,quinella,main,0.0470254402171
2023-04-29_1_08,2023-04-29,quinella,harville,0.0932952422167
2023-04-29_1_08,2023-04-29,trio,main,0.0416796096661
2023-04-29_1_08,2023-04-29,trio,harville,0.120025463806
2023-04-29_1_10,2023-04-29,win,main,0.050238998523
2023-04-29_1_10,2023-04-29,win,harville,5.55111512313e-17
2023-04-29_1_10,2023-04-29,exacta,main,0.06938514502
2023-04-29_1_10,2023-04-29,exacta,harville,0.103144735821
2023-04-29_1_10,2023-04-29,quinella,main,0.0654246559433
2023-04-29_1_10,2023-04-29,quinella,harville,0.118189205049
2023-04-29_1_10,2023-04-29,trio,main,0.0400864866418
2023-04-29_1_10,2023-04-29,trio,harville,0.156256389257
2023-04-29_2_03,2023-04-29,win,main,0.0730982700116
2023-04-29_2_03,2023-04-29,win,harville,8.32667268469e-17
2023-04-29_2_03,2023-04-29,exacta,main,0.0624334809186
2023-04-29_2_03,2023-04-29,exacta,harville,0.0983689728203
2023-04-29_2_03,2023-04-29,quinella,main,0.0778591494383
2023-04-29_2_03,2023-04-29,quinella,harville,0.0966635664462
2023-04-29_2_03,2023-04-29,trio,main,0.04310664689
2023-04-29_2_03,2023-04-29,trio,harville,0.145432832165
2023-04-29_2_04,2023-04-29,win,main,0.0501446362138
2023-04-29_2_04,2023-04-29,win,harville,1.04083408559e-17
2023-04-29_2_04,2023-04-29,exacta,main,0.0472622864098
2023-04-29_2_04,2023-04-29,exacta,harville,0.135698922854
2023-04-29_2_04,2023-04-29,quinella,main,0.0456719097061
2023-04-29_2_04,2023-04-29,quinella,harville,0.144699487149
2023-04-29_2_04,2023-04-29,trio,main,0.0394702754666
2023-04-29_2_04,2023-04-29,trio,harville,0.183007248202
2023-04-30_1_06,2023-04-30,win,main,0.0462013633707
2023-04-30_1_06,2023-04-30,win,harville,8.84708972748e-17
2023-04-30_1_06,2023-04-30,exacta,main,0.0439687178577
2023-04-30_1_06,2023-04-30,exacta,harville,0.0853718303298
2023-04-30_1_06,2023-04-30,quinella,main,0.0447169877142
2023-04-30_1_06,2023-04-30,quinella,harville,0.0833125635575
2023-04-30_1_06,2023-04-30,trio,main,0.0238917523648
2023-04-30_1_06,2023-04-30,trio,harville,0.129896296922
2023-04-30_1_07,2023-04-30,win,main,0.0475887330941
2023-04-30_1_07,2023-04-30,win,harville,7.6327832943e-17
2023-04-30_1_07,2023-04-30,exacta,main,0.0408268815711
2023-04-30_1_07,2023-04-30,exacta,harville,0.107473510828
2023-04-30_1_07,2023-04-30,quinella,main,0.0447003679795
2023-04-30_1_07,2023-04-30,quinella,harville,0.121927803582
2023-04-30_1_07,2023-04-30,trio,main,0.0396526700391
2023-04-30_1_07,2023-04-30,trio,harville,0.148460378577
2023-04-30_1_09,2023-04-30,win,main,0.0714645489917
2023-04-30_1_09,2023-04-30,win,harville,1.28369537222e-16
2023-04-30_1_09,2023-04-30,exacta,main,0.0483628608321
2023-04-30_1_09,2023-04-30,exacta,harville,0.12362770857
2023-04-30_1_09,2023-04-30,quinella,main,0.0692296191733
2023-04-30_1_09,2023-04-30,quinella,harville,0.108763692947
2023-04-30_1_09,2023-04-30,trio,main,0.0412568838244
2023-04-30_1_09,2023-04-30,trio,harville,0.153960961217
2023-05-05_2_04,2023-05-05,win,main,0.0782018876096
2023-05-05_2_04,2023-05-05,win,harville,5.20417042793e-17
2023-05-05_2_04,2023-05-05,exacta,main,0.0581633532952
2023-05-05_2_04,2023-05-05,exacta,harville,0.0980983135319
2023-05-05_2_04,2023-05-05,quinella,main,0.072823663379
2023-05-05_2_04,2023-05-05,quinella,harville,0.0874158370747
2023-05-05_2_04,2023-05-05,trio,main,0.0448837606562
2023-05-05_2_04,2023-05-05,trio,harville,0.107204249058
2023-05-05_2_06,2023-05-05,win,main,0.0721235797143
2023-05-05_2_06,2023-05-05,win,harville,3.12250225676e-17
2023-05-05_2_06,2023-05-05,exacta,main,0.0616799942347
2023-05-05_2_06,2023-05-05,exacta,harville,0.103718908642
2023-05-05_2_06,2023-05-05,quinella,main,0.0822701674877
2023-05-05_2_06,2023-05-05,quinella,harville,0.100600513828
2023-05-05_2_06,2023-05-05,trio,main,0.0383822780407
2023-05-05_2_06,2023-05-05,trio,harville,0.150925764564
2023-05-05_2_08,2023-05-05,win,main,0.0753872632061
2023-05-05_2_08,2023-05-05,win,harville,7.2858385991e-17
2023-05-05_2_08,2023-05-05,exacta,main,0.0501693658432
2023-05-05_2_08,2023-05-05,exacta,harville,0.119453161979
2023-05-05_2_08,2023-05-05,quinella,main,0.0572712540927
2023-05-05_2_08,2023-05-05,quinella,harville,0.113445256562
2023-05-05_2_08,2023-05-05,trio,main,0.0454585211055
2023-05-05_2_08,2023-05-05,trio,harville,0.182804245254
2023-05-05_3_01,2023-05-05,win,main,0.0637225471773
2023-05-05_3_01,2023-05-05,win,harville,2.34187669257e-17
2023-05-05_3_01,2023-05-05,exacta,main,0.030719112181
2023-05-05_3_01,2023-05-05,exacta,harville,0.0767881453388
2023-05-05_3_01,2023-05-05,quinella,main,0.0446410955092
2023-05-05_3_01,2023-05-05,quinella,harville,0.0959815255096
2023-05-05_3_01,2023-05-05,trio,main,0.0632326823901
2023-05-05_3_01,2023-05-05,trio,harville,0.0993990179509
2023-05-05_3_02,2023-05-05,win,main,0.0744229222252
2023-05-05_3_02,2023-05-05,win,harville,3.12250225676e-17
2023-05-05_3_02,2023-05-05,exacta,main,0.0537416000905
2023-05-05_3_02,2023-05-05,exacta,harville,0.100097247616
2023-05-05_3_02,2023-05-05,quinella,main,0.0387764576081
2023-05-05_3_02,2023-05-05,quinella,harville,0.079505371537
2023-05-05_3_02,2023-05-05,trio,main,0.0356932192778
2023-05-05_3_02,2023-05-05,trio,harville,0.142469219127
2023-05-05_3_03,2023-05-05,win,main,0.0339667990012
2023-05-05_3_03,2023-05-05,win,harville,1.04083408559e-17
2023-05-05_3_03,2023-05-05,exacta,main,0.0402833571948
2023-05-05_3_03,2023-05-05,exacta,harville,0.114162164886
2023-05-05_3_03,2023-05-05,quinella,main,0.0405527841617
2023-05-05_3_03,2023-05-05,quinella,harville,0.11512074629
2023-05-05_3_03,2023-05-05,trio,main,0.0301924414123
2023-05-05_3_03,2023-05-05,trio,harville,0.175050777987
2023-05-06_1_01,2023-05-06,win,main,0.059915082012
2023-05-06_1_01,2023-05-06,win,harville,1.2490009027e-16
2023-05-06_1_01,2023-05-06,exacta,main,0.0771735996616
2023-05-06_1_01,2023-05-06,exacta,harville,0.106683066785
2023-05-06_1_01,2023-05-06,quinella,main,0.0739161068293
2023-05-06_1_01,2023-05-06,quinella,harville,0.107226887946
2023-05-06_1_01,2023-05-06,trio,main,0.0411843222087
2023-05-06_1_01,2023-05-06,trio,harville,0.192296414512
2023-05-06_2_02,2023-05-06,win,main,0.0668997306321
2023-05-06_2_02,2023-05-06,win,harville,7.1123662515e-17
2023-05-06_2_02,2023-05-06,exacta,main,0.0744050439775
2023-05-06_2_02,2023-05-06,exacta,harville,0.134468019085
2023-05-06_2_02,2023-05-06,quinella,main,0.0792667655458
2023-05-06_2_02,2023-05-06,quinella,harville,0.119052994087
2023-05-06_2_02,2023-05-06,trio,main,0.0489846158239
2023-05-06_2_02,2023-05-06,trio,harville,0.165803019982
2023-05-06_2_05,2023-05-06,win,main,0.0591535504021
2023-05-06_2_05,2023-05-06,win,harville,4.68375338514e-17
2023-05-06_2_05,2023-05-06,exacta,main,0.0617005889735
2023-05-06_2_05,2023-05-06,exacta,harville,0.103754446604
2023-05-06_2_05,2023-05-06,quinella,main,0.093982039299
2023-05-06_2_05,2023-05-06,quinella,harville,0.127584286196
2023-05-06_2_05,2023-05-06,trio,main,0.0510929340733
2023-05-06_2_05,2023-05-06,trio,harville,0.140781479798
2023-05-06_2_07,2023-05-06,win,main,0.0732301578081
2023-05-06_2_07,2023-05-06,win,harville,1.56125112838e-17
2023-05-06_2_07,2023-05-06,exacta,main,0.0585082030134
2023-05-06_2_07,2023-05-06,exacta,harville,0.0959515802115
2023-05-06_2_07,2023-05-06,quinella,main,0.0670920285571
2023-05-06_2_07,2023-05-06,quinella,harville,0.0626109874817
2023-05-06_2_07,2023-05-06,trio,main,0.0489283924411
2023-05-06_2_07,2023-05-06,trio,harville,0.098310235212
2023-05-07_1_01,2023-05-07,win,main,0.0395962670124
2023-05-07_1_01,2023-05-07,win,harville,9.54097911787e-17
2023-05-07_1_01,2023-05-07,exacta,main,0.055061118852
2023-05-07_1_01,2023-05-07,exacta,harville,0.101245912667
2023-05-07_1_01,2023-05-07,quinella,main,0.0495005270973
2023-05-07_1_01,2023-05-07,quinella,harville,0.111259648159
2023-05-07_1_01,2023-05-07,trio,main,0.0336364490615
2023-05-07_1_01,2023-05-07,trio,harville,0.135382578675
2023-05-07_1_02,2023-05-07,win,main,0.0697327281836
2023-05-07_1_02,2023-05-07,win,harville,3.46944695195e-17
2023-05-07_1_02,2023-05-07,exacta,main,0.0449038951464
2023-05-07_1_02,2023-05-07,exacta,harville,0.118824564929
2023-05-07_1_02,2023-05-07,quinella,main,0.0444281913892
2023-05-07_1_02,2023-05-07,quinella,harville,0.114534154024
2023-05-07_1_02,2023-05-07,trio,main,0.0292889686104
2023-05-07_1_02,2023-05-07,trio,harville,0.183059529637
2023-05-07_1_04,2023-05-07,win,main,0.0772275053899
2023-05-07_1_04,2023-05-07,win,harville,9.71445146547e-17
2023-05-07_1_04,2023-05-07,exacta,main,0.0397512594934
2023-05-07_1_04,2023-05-07,exacta,harville,0.151941631255
2023-05-07_1_04,2023-05-07,quinella,main,0.0320710415863
2023-05-07_1_04,2023-05-07,quinella,harville,0.157574123979
2023-05-07_1_04,2023-05-07,trio,main,0.0351056781649
2023-05-07_1_04,2023-05-07,trio,harville,0.192420673934
2023-05-07_1_05,2023-05-07,win,main,0.063962904645
2023-05-07_1_05,2023-05-07,win,harville,7.1123662515e-17
2023-05-07_1_05,2023-05-07,exacta,main,0.0643392418877
2023-05-07_1_05,2023-05-07,exacta,harville,0.151166530409
2023-05-07_1_05,2023-05-07,quinella,main,0.0644374442856
2023-05-07_1_05,2023-05-07,quinella,harville,0.170555404722
2023-05-07_1_05,2023-05-07,trio,main,0.0454880442205
2023-05-07_1_05,2023-05-07,trio,harville,0.221885595951
2023-05-07_3_01,2023-05-07,win,main,0.0658319758618
2023-05-07_3_01,2023-05-07,win,harville,1.12757025938e-16
2023-05-07_3_01,2023-05-07,exacta,main,0.0488365804934
2023-05-07_3_01,2023-05-07,exacta,harville,0.0977946951898
2023-05-07_3_01,2023-05-07,quinella,main,0.037868006333
2023-05-07_3_01,2023-05-07,quinella,harville,0.0675566563436
2023-05-07_3_01,2023-05-07,trio,main,0.0218138255543
2023-05-07_3_01,2023-05-07,trio,harville,0.143339699463
2023-05-07_3_02,2023-05-07,win,main,0.0492261680932
2023-05-07_3_02,2023-05-07,win,harville,2.51534904017e-17
2023-05-07_3_02,2023-05-07,exacta,main,0.0416428559822
2023-05-07_3_02,2023-05-07,exacta,harville,0.099273900537
2023-05-07_3_02,2023-05-07,quinella,main,0.05114390492
2023-05-07_3_02,2023-05-07,quinella,harville,0.101976919785
2023-05-07_3_02,2023-05-07,trio,main,0.0360302672358
2023-05-07_3_02,2023-05-07,trio,harville,0.133095550167
2023-05-07_3_03,2023-05-07,win,main,0.0597832948773
2023-05-07_3_03,2023-05-07,win,harville,8.67361737988e-17
2023-05-07_3_03,2023-05-07,exacta,main,0.0407180119427
2023-05-07_3_03,2023-05-07,exacta,harville,0.0708300613908
2023-05-07_3_03,2023-05-07,quinella,main,0.0579658032605
2023-05-07_3_03,2023-05-07,quinella,harville,0.0630609057041
2023-05-07_3_03,2023-05-07,trio,main,0.0262035288021
2023-05-07_3_03,2023-05-07,trio,harville,0.124340295837
2023-05-12_2_05,2023-05-12,win,main,0.0705115277689
2023-05-12_2_05,2023-05-12,win,harville,3.46944695195e-17
2023-05-12_2_05,2023-05-12,exacta,main,0.0658823997687
2023-05-12_2_05,2023-05-12,exacta,harville,0.121429698798
2023-05-12_2_05,2023-05-12,quinella,main,0.0867771729992
2023-05-12_2_05,2023-05-12,quinella,harville,0.115462995722
2023-05-12_2_05,2023-05-12,trio,main,0.056354751848
2023-05-12_2_05,2023-05-12,trio,harville,0.156154854025
2023-05-12_2_06,2023-05-12,win,main,0.0747948176835
2023-05-12_2_06,2023-05-12,win,harville,2.60208521397e-17
2023-05-12_2_06,2023-05-12,exacta,main,0.055110522115
2023-05-12_2_06,2023-05-12,exacta,harville,0.115128873405
2023-05-12_2_06,2023-05-12,quinella,main,0.0657576524725
2023-05-12_2_06,2023-05-12,quinella,harville,0.11895602823
2023-05-12_2_06,2023-05-12,trio,main,0.0486800543227
2023-05-12_2_06,2023-05-12,trio,harville,0.140452778802
2023-05-12_3_08,2023-05-12,win,main,0.101531143519
2023-05-12_3_08,2023-05-12,win,harville,3.98986399475e-17
2023-05-12_3_08,2023-05-12,exacta,main,0.0540939742404
2023-05-12_3_08,2023-05-12,exacta,harville,0.107608929002
2023-05-12_3_08,2023-05-12,quinella,main,0.0774347429216
2023-05-12_3_08,2023-05-12,quinella,harville,0.0603001657456
2023-05-12_3_08,2023-05-12,trio,main,0.0431499771907
2023-05-12_3_08,2023-05-12,trio,harville,0.126509643186
2023-05-13_1_07,2023-05-13,win,main,0.0415659390219
2023-05-13_1_07,2023-05-13,win,harville,3.98986399475e-17
2023-05-13_1_07,2023-05-13,exacta,main,0.0324264346845
2023-05-13_1_07,2023-05-13,exacta,harville,0.146434084813
2023-05-13_1_07,2023-05-13,quinella,main,0.0428530612156
2023-05-13_1_07,2023-05-13,quinella,harville,0.151935611173
2023-05-13_1_07,2023-05-13,trio,main,0.0329761067403
2023-05-13_1_07,2023-05-13,trio,harville,0.214395562955
2023-05-13_1_08,2023-05-13,win,main,0.0540846866002
2023-05-13_1_08,2023-05-13,win,harville,9.36750677027e-17
2023-05-13_1_08,2023-05-13,exacta,main,0.03926888915
2023-05-13_1_08,2023-05-13,exacta,harville,0.156815899214
2023-05-13_1_08,2023-05-13,quinella,main,0.0571064505357
2023-05-13_1_08,2023-05-13,quinella,harville,0.168593157982
2023-05-13_1_08,2023-05-13,trio,main,0.0319259911032
2023-05-13_1_08,2023-05-13,trio,harville,0.173641208851
2023-05-13_2_02,2023-05-13,win,main,0.034025530211
2023-05-13_2_02,2023-05-13,win,harville,1.56125112838e-17
2023-05-13_2_02,2023-05-13,exacta,main,0.0640019157586
2023-05-13_2_02,2023-05-13,exacta,harville,0.125458738511
2023-05-13_2_02,2023-05-13,quinella,main,0.0829243917948
2023-05-13_2_02,2023-05-13,quinella,harville,0.163263623849
2023-05-13_2_02,2023-05-13,trio,main,0.0453444656249
2023-05-13_2_02,2023-05-13,trio,harville,0.184488222943
2023-05-13_2_04,2023-05-13,win,main,0.0719802173154
2023-05-13_2_04,2023-05-13,win,harville,5.55111512313e-17
2023-05-13_2_04,2023-05-13,exacta,main,0.0614442973227
2023-05-13_2_04,2023-05-13,exacta,harville,0.103343669645
2023-05-13_2_04,2023-05-13,quinella,main,0.0818444774188
2023-05-13_2_04,2023-05-13,quinella,harville,0.0983303332751
2023-05-13_2_04,2023-05-13,trio,main,0.0407513446186
2023-05-13_2_04,2023-05-13,trio,harville,0.101224685848
2023-05-13_2_06,2023-05-13,win,main,0.0486453916767
2023-05-13_2_06,2023-05-13,win,harville,6.67868538251e-17
2023-05-13_2_06,2023-05-13,exacta,main,0.0640866446883
2023-05-13_2_06,2023-05-13,exacta,harville,0.138200348333
2023-05-13_2_06,2023-05-13,quinella,main,0.0750334851226
2023-05-13_2_06,2023-05-13,quinella,harville,0.14453629548
2023-05-13_2_06,2023-05-13,trio,main,0.0379863722448
2023-05-13_2_06,2023-05-13,trio,harville,0.196415904905
2023-05-13_2_07,2023-05-13,win,main,0.0712059244575
2023-05-13_2_07,2023-05-13,win,harville,7.6327832943e-17
2023-05-13_2_07,2023-05-13,exacta,main,0.0699779908577
2023-05-13_2_07,2023-05-13,exacta,harville,0.109017874596
2023-05-13_2_07,2023-05-13,quinella,main,0.0843325752825
2023-05-13_2_07,2023-05-13,quinella,harville,0.0981983903522
2023-05-13_2_07,2023-05-13,trio,main,0.045146436892
2023-05-13_2_07,2023-05-13,trio,harville,0.143145430696
2023-05-14_1_05,2023-05-14,win,main,0.0324676794435
2023-05-14_1_05,2023-05-14,win,harville,6.07153216592e-17
2023-05-14_1_05,2023-05-14,exacta,main,0.0493789028266
2023-05-14_1_05,2023-05-14,exacta,harville,0.118080628647
2023-05-14_1_05,2023-05-14,quinella,main,0.0409272256116
2023-05-14_1_05,2023-05-14,quinella,harville,0.0940930960229
2023-05-14_1_05,2023-05-14,trio,main,0.0319546255967
2023-05-14_1_05,2023-05-14,trio,harville,0.155749266849
2023-05-14_1_07,2023-05-14,win,main,0.036656109761
2023-05-14_1_07,2023-05-14,win,harville,6.41847686111e-17
2023-05-14_1_07,2023-05-14,exacta,main,0.0554595470971
2023-05-14_1_07,2023-05-14,exacta,harville,0.0794052246503
2023-05-14_1_07,2023-05-14,quinella,main,0.0748564411456
2023-05-14_1_07,2023-05-14,quinella,harville,0.0985872158112
2023-05-14_1_07,2023-05-14,trio,main,0.0457253194741
2023-05-14_1_07,2023-05-14,trio,harville,0.108089110786
2023-05-14_3_04,2023-05-14,win,main,0.0666420669713
2023-05-14_3_04,2023-05-14,win,harville,6.59194920871e-17
2023-05-14_3_04,2023-05-14,exacta,main,0.045764106501
2023-05-14_3_04,2023-05-14,exacta,harville,0.0954740689913
2023-05-14_3_04,2023-05-14,quinella,main,0.0471202435685
2023-05-14_3_04,2023-05-14,quinella,harville,0.100145361975
2023-05-14_3_04,2023-05-14,trio,main,0.0210238821605
2023-05-14_3_04,2023-05-14,trio,harville,0.124723401918
2023-05-14_3_05,2023-05-14,win,main,0.0433797270676
2023-05-14_3_05,2023-05-14,win,harville,5.20417042793e-17
2023-05-14_3_05,2023-05-14,exacta,main,0.0329319300601
2023-05-14_3_05,2023-05-14,exacta,harville,0.0936184066116
2023-05-14_3_05,2023-05-14,quinella,main,0.0254815424255
2023-05-14_3_05,2023-05-14,quinella,harville,0.0797037720848
2023-05-14_3_05,2023-05-14,trio,main,0.0269396924398
2023-05-14_3_05,2023-05-14,trio,harville,0.14373678907
2023-05-19_2_03,2023-05-19,win,main,0.0608417442594
2023-05-19_2_03,2023-05-19,win,harville,9.88792381307e-17
2023-05-19_2_03,2023-05-19,exacta,main,0.0423804298818
